transaction_id,amount,transaction_time,location,device_type,transaction_type,account_age_days,num_prev_transactions,is_foreign_transaction,fraud
4980,1022.57,2025-02-28 07:17:26,home_city,android,p2p,1353,74,0,0
4981,2890.73,2025-01-07 02:35:39,home_city,android,upi_autopay,1266,34,0,0
4982,2114.67,2025-01-06 06:31:26,home_city,android,p2p,489,26,0,0
4983,459.79,2025-02-26 13:08:43,work_city,web,bill_payment,372,30,0,0
4984,8270.35,2025-01-08 16:38:37,work_city,android,p2p,1438,78,0,0
4985,571.91,2025-01-25 07:39:25,home_city,android,merchant,1788,97,0,0
4986,2529.05,2025-02-22 05:09:31,home_city,android,p2p,1004,27,0,0
4987,2469.99,2025-01-09 05:59:18,work_city,ios,p2p,1316,216,0,1
4988,2254.11,2025-02-09 23:04:49,home_city,ios,p2p,1299,142,0,0
4989,1217.24,2025-01-23 15:07:57,home_city,web,bill_payment,1644,45,0,0
4990,3504.5,2025-01-27 23:46:34,home_city,android,merchant,371,40,0,0
4991,518.9,2025-02-25 00:09:02,other_domestic,android,merchant,1037,142,0,0
4992,1715.29,2025-02-08 10:59:39,international,ios,upi_autopay,283,0,1,1
4993,1151.59,2025-01-20 10:58:38,home_city,android,p2p,608,66,0,0
4994,1051.7,2025-02-26 09:38:02,work_city,android,bill_payment,763,83,0,0
4995,2547.83,2025-02-04 09:23:52,other_domestic,web,p2p,1702,46,0,0
4996,4281.18,2025-01-06 01:53:48,home_city,android,p2p,651,35,0,0
4997,1373.88,2025-01-24 00:46:19,international,android,p2p,48,5,1,0
4998,3376.33,2025-01-15 18:40:38,work_city,web,upi_autopay,924,75,0,0
4999,1881.44,2025-02-08 10:34:20,work_city,android,merchant,776,85,0,0
5000,885.2,2025-02-21 03:54:19,work_city,android,p2p,1365,112,0,0
5001,1470.91,2025-01-03 08:20:27,home_city,android,upi_autopay,6,0,0,0
5002,1422.84,2025-02-16 22:23:35,other_domestic,android,merchant,1658,90,0,0
5003,1035.53,2025-02-24 11:13:28,other_domestic,android,merchant,1351,37,0,0
5004,2547.29,2025-03-01 23:46:27,home_city,ios,merchant,1085,29,0,0
5005,2181.39,2025-02-09 03:52:33,work_city,web,p2p,1569,85,0,0
5006,506.48,2025-01-19 02:56:16,international,ios,p2p,412,22,1,0
5007,482.4,2025-01-09 13:31:53,other_domestic,web,merchant,730,100,0,1
5008,2539.56,2025-02-26 16:23:31,work_city,android,p2p,539,14,0,0
5009,941.78,2025-01-25 23:33:04,home_city,android,merchant,502,41,0,0
5010,2302.23,2025-01-21 11:11:01,home_city,android,merchant,1652,90,0,0
5011,3377.01,2025-02-14 04:48:14,home_city,android,merchant,1649,0,0,0
5012,654.09,2025-02-12 12:59:15,other_domestic,android,bill_payment,383,0,0,0
5013,584.51,2025-02-18 07:22:01,other_domestic,android,p2p,456,37,0,0
5014,6901.85,2025-02-22 04:18:35,international,web,p2p,174,4,1,1
5015,2395.28,2025-02-22 02:07:18,home_city,android,p2p,282,15,0,0
5016,1292.85,2025-01-11 17:21:52,international,ios,p2p,1681,46,1,1
5017,856.49,2025-01-11 15:25:34,international,android,p2p,351,9,1,0
5018,1201.89,2025-01-13 03:59:55,work_city,android,p2p,49,4,0,0
5019,697.53,2025-02-07 13:24:47,other_domestic,ios,p2p,1596,87,0,0
5020,3665.54,2025-02-04 21:14:49,home_city,android,p2p,1367,112,0,0
5021,971.26,2025-02-21 19:38:02,home_city,android,bill_payment,1299,71,0,0
5022,4336.52,2025-02-20 10:53:43,home_city,android,p2p,266,14,0,0
5023,1312.25,2025-02-18 01:22:29,home_city,ios,p2p,35,3,0,0
5024,784.71,2025-01-05 15:14:12,home_city,android,merchant,1216,166,0,0
5025,1285.57,2025-02-11 12:23:20,work_city,android,p2p,1014,27,0,0
5026,221.55,2025-02-21 22:07:22,home_city,android,merchant,341,0,0,0
5027,1641.53,2025-02-28 13:16:47,home_city,android,merchant,828,0,0,0
5028,1577.99,2025-01-21 17:42:37,home_city,ios,merchant,1637,44,0,0
5029,3497.47,2025-02-16 12:40:57,work_city,android,p2p,1650,0,0,0
5030,399.8,2025-01-25 12:58:49,international,android,p2p,91,7,1,1
5031,4580.18,2025-01-10 07:37:06,home_city,ios,upi_autopay,62,1,0,0
5032,3485.89,2025-01-21 09:39:51,other_domestic,ios,bill_payment,556,30,0,0
5033,4922.81,2025-01-16 07:06:08,international,android,merchant,1368,149,1,1
5034,1733.37,2025-02-24 11:05:28,other_domestic,android,p2p,1429,78,0,0
5035,4068.86,2025-01-11 22:50:11,other_domestic,ios,p2p,955,0,0,0
5036,557.24,2025-01-08 08:12:00,work_city,android,merchant,1035,56,0,0
5037,3198.5,2025-02-04 11:07:05,international,android,p2p,860,94,1,0
5038,975.62,2025-02-04 22:42:30,home_city,ios,upi_autopay,770,63,0,0
5039,482.45,2025-02-03 03:37:45,other_domestic,android,upi_autopay,229,6,0,0
5040,735.6,2025-01-09 06:04:06,home_city,android,p2p,795,21,0,0
5041,1816.06,2025-01-30 11:50:09,home_city,android,p2p,1797,98,0,0
5042,935.01,2025-02-25 09:49:27,other_domestic,android,p2p,917,50,0,0
5043,2442.7,2025-01-06 08:11:14,other_domestic,android,p2p,1085,0,0,0
5044,425.56,2025-02-17 18:40:38,other_domestic,android,p2p,1815,0,0,0
5045,329.75,2025-01-08 11:58:23,international,android,merchant,53,1,1,0
5046,5420.32,2025-01-15 08:44:39,other_domestic,android,p2p,1229,101,0,1
5047,3725.81,2025-02-23 11:29:42,work_city,android,p2p,464,12,0,1
5048,780.99,2025-01-18 21:16:43,international,android,p2p,889,48,1,1
5049,1803.71,2025-02-01 23:36:53,home_city,ios,p2p,21,1,0,0
5050,4087.16,2025-01-23 05:50:01,home_city,ios,merchant,588,48,0,0
5051,2528.45,2025-02-06 00:57:52,home_city,android,bill_payment,990,27,0,0
5052,2035.67,2025-01-25 00:45:08,work_city,android,p2p,919,25,0,0
5053,4342.14,2025-01-27 10:41:22,work_city,android,bill_payment,720,39,0,0
5054,1007.7,2025-02-19 15:05:24,other_domestic,web,p2p,1683,0,0,0
5055,1853.71,2025-02-03 01:13:52,home_city,android,merchant,397,54,0,0
5056,1782.41,2025-02-03 12:11:53,other_domestic,android,p2p,400,21,0,0
5057,1453.59,2025-02-18 09:35:28,work_city,ios,p2p,1044,57,0,0
5058,1323.66,2025-01-26 22:23:36,international,ios,p2p,631,34,1,0
5059,1916.57,2025-02-19 14:29:08,home_city,web,merchant,513,70,0,0
5060,1858.5,2025-02-13 10:09:18,work_city,android,p2p,119,9,0,0
5061,781.53,2025-02-23 14:04:46,other_domestic,web,p2p,952,78,0,0
5062,3433.85,2025-01-28 03:15:14,work_city,android,merchant,1148,31,0,0
5063,827.9,2025-02-03 11:24:01,home_city,ios,merchant,1038,0,0,1
5064,1518.4,2025-01-08 07:54:50,home_city,android,p2p,1400,115,0,0
5065,1427.64,2025-01-07 04:20:37,home_city,web,p2p,1210,0,0,0
5066,2407.83,2025-01-07 09:26:13,work_city,ios,merchant,1153,126,0,0
5067,331.86,2025-02-07 15:20:08,work_city,ios,p2p,574,0,0,0
5068,3687.59,2025-01-20 13:59:42,work_city,ios,p2p,1481,81,0,0
5069,1051.96,2025-01-18 23:08:05,other_domestic,android,p2p,1624,88,0,0
5070,4798.08,2025-02-06 06:35:16,home_city,android,merchant,1406,115,0,0
5071,1233.32,2025-01-24 16:47:31,home_city,android,upi_autopay,192,15,0,0
5072,1738.76,2025-01-09 13:12:27,other_domestic,ios,merchant,1774,0,0,0
5073,8358.45,2025-02-03 20:58:18,other_domestic,android,merchant,1009,0,0,0
5074,1448.28,2025-02-03 21:47:35,other_domestic,android,merchant,826,67,0,0
5075,4871.12,2025-01-09 16:58:49,other_domestic,android,p2p,414,22,0,0
5076,1865.41,2025-01-17 10:10:10,international,ios,upi_autopay,154,4,1,0
5077,2520.81,2025-01-15 12:48:05,international,android,p2p,1528,83,1,1
5078,1912.12,2025-02-11 15:38:15,work_city,android,bill_payment,977,26,0,0
5079,3562.73,2025-01-15 19:20:29,home_city,android,p2p,1669,0,0,0
5080,1044.79,2025-01-02 05:29:36,home_city,android,merchant,1407,192,0,0
5081,822.84,2025-01-17 20:57:05,work_city,android,upi_autopay,1477,0,0,0
5082,1084.79,2025-01-29 19:13:54,home_city,android,bill_payment,743,40,0,0
5083,1958.18,2025-02-16 02:06:56,home_city,ios,bill_payment,684,56,0,0
5084,1515.26,2025-01-04 06:28:19,home_city,android,bill_payment,820,44,0,0
5085,3191.42,2025-02-22 05:39:33,international,web,p2p,10,1,1,1
5086,5134.74,2025-01-20 13:54:54,home_city,android,p2p,1345,36,0,0
5087,828.26,2025-01-21 05:00:25,other_domestic,android,merchant,1638,44,0,1
5088,1005.1,2025-01-01 07:12:21,international,web,p2p,31,1,1,0
5089,573.07,2025-01-17 04:32:24,work_city,ios,p2p,1628,89,0,0
5090,9175.56,2025-01-29 01:37:03,home_city,android,p2p,1199,65,0,1
5091,2307.07,2025-02-07 11:01:28,other_domestic,android,bill_payment,1010,0,0,0
5092,2654.05,2025-02-16 07:40:18,work_city,android,merchant,1290,35,0,0
5093,618.83,2025-02-01 12:06:30,home_city,android,p2p,40,2,0,0
5094,1806.35,2025-01-07 05:05:19,work_city,android,merchant,1771,97,0,0
5095,2717.31,2025-01-24 06:52:22,home_city,android,merchant,1588,43,0,0
5096,1477.04,2025-02-14 21:25:27,other_domestic,android,bill_payment,1332,36,0,0
5097,4275.11,2025-02-08 19:19:14,international,android,p2p,605,33,1,0
5098,11492.67,2025-02-05 06:23:16,work_city,ios,merchant,239,19,0,0
5099,847.55,2025-01-31 03:52:58,international,android,p2p,554,60,1,1
5100,798.18,2025-01-31 23:23:10,home_city,web,bill_payment,909,149,0,0
5101,895.87,2025-03-01 16:20:27,other_domestic,android,bill_payment,1801,0,0,0
5102,6535.21,2025-02-05 11:48:58,other_domestic,web,p2p,741,60,0,1
5103,4162.55,2025-02-05 16:47:07,home_city,ios,p2p,1331,36,0,0
5104,1622.26,2025-01-21 05:18:20,international,android,p2p,732,0,1,1
5105,1861.7,2025-01-30 10:16:30,international,android,p2p,115,0,1,1
5106,940.83,2025-02-12 09:23:32,home_city,android,p2p,1433,0,0,0
5107,3684.98,2025-02-21 17:18:03,other_domestic,ios,merchant,617,0,0,0
5108,1334.19,2025-02-16 04:24:08,home_city,android,p2p,1060,0,0,0
5109,1468.41,2025-02-09 11:44:17,home_city,ios,merchant,609,50,0,0
5110,2942.55,2025-02-16 20:00:30,home_city,ios,merchant,1334,36,0,0
5111,1555.58,2025-01-02 04:42:42,work_city,android,merchant,1488,40,0,0
5112,1498.21,2025-01-17 02:52:45,home_city,ios,p2p,1361,74,0,0
5113,1823.4,2025-01-15 19:42:33,home_city,ios,merchant,1639,44,0,0
5114,3416.2,2025-02-09 20:57:52,international,ios,merchant,1256,68,1,1
5115,6749.3,2025-02-15 10:20:00,work_city,android,p2p,964,79,0,0
5116,2888.2,2025-01-09 01:06:07,other_domestic,android,p2p,1383,0,0,0
5117,3438.02,2025-01-12 12:58:35,home_city,android,merchant,1247,0,0,0
5118,1540.89,2025-01-30 07:11:26,home_city,android,p2p,399,54,0,0
5119,1026.35,2025-02-28 14:05:53,other_domestic,android,p2p,537,29,0,0
5120,3050.89,2025-01-01 03:21:26,home_city,web,p2p,181,24,0,0
5121,2073.5,2025-02-22 19:19:25,work_city,android,bill_payment,1394,76,0,0
5122,579.34,2025-01-12 16:26:46,international,android,merchant,295,8,1,1
5123,1390.67,2025-01-17 15:29:07,home_city,android,merchant,157,8,0,0
5124,1692.03,2025-02-07 12:17:44,work_city,web,p2p,1476,80,0,0
5125,1201.87,2025-02-13 05:17:06,work_city,android,bill_payment,92,0,0,1
5126,5915.84,2025-02-22 22:32:38,home_city,android,p2p,1744,0,0,1
5127,2654.13,2025-01-01 06:22:43,other_domestic,android,upi_autopay,404,22,0,0
5128,5423.73,2025-01-03 08:47:18,work_city,android,merchant,1709,234,0,0
5129,2232.19,2025-01-29 22:13:49,home_city,android,merchant,1199,32,0,0
5130,1929.68,2025-02-03 00:58:40,home_city,android,bill_payment,24,3,0,0
5131,854.68,2025-01-16 03:00:08,work_city,android,bill_payment,1424,0,0,0
5132,1825.38,2025-02-08 18:16:47,work_city,android,p2p,1816,49,0,0
5133,1827.02,2025-01-16 08:49:51,international,android,p2p,1686,46,1,0
5134,605.65,2025-02-25 13:54:28,other_domestic,ios,merchant,1618,177,0,0
5135,1174.24,2025-01-11 13:55:58,home_city,android,p2p,441,24,0,0
5136,1396.01,2025-02-09 19:51:30,international,web,p2p,363,29,1,1
5137,2516.9,2025-02-01 14:53:12,other_domestic,android,p2p,569,0,0,0
5138,2615.16,2025-01-07 10:13:38,home_city,android,merchant,1017,27,0,0
5139,1135.63,2025-02-06 13:10:55,home_city,ios,merchant,1419,38,0,0
5140,2630.94,2025-01-09 17:42:58,home_city,android,p2p,1796,98,0,0
5141,1562.96,2025-02-02 09:05:55,home_city,android,merchant,879,48,0,0
5142,182.05,2025-02-08 04:06:20,work_city,android,p2p,860,47,0,0
5143,1226.89,2025-01-05 11:40:17,home_city,web,upi_autopay,1550,84,0,0
5144,4286.35,2025-01-13 23:59:19,international,android,p2p,1740,95,1,0
5145,470.86,2025-01-18 02:41:30,work_city,android,bill_payment,782,64,0,0
5146,1978.62,2025-02-25 04:10:03,home_city,android,upi_autopay,992,27,0,0
5147,6426.65,2025-01-14 23:52:56,international,android,merchant,475,39,1,1
5148,983.89,2025-02-25 19:54:54,work_city,android,merchant,629,17,0,0
5149,1811.15,2025-02-02 02:48:31,home_city,ios,p2p,1389,114,0,0
5150,637.01,2025-02-26 05:05:54,home_city,web,p2p,293,8,0,0
5151,6646.1,2025-02-19 16:34:47,work_city,web,p2p,524,28,0,0
5152,1691.44,2025-01-18 18:46:48,work_city,android,merchant,190,26,0,1
5153,1876.76,2025-02-03 17:36:53,work_city,android,bill_payment,463,0,0,0
5154,5342.45,2025-02-13 20:40:12,other_domestic,android,p2p,1289,247,0,0
5155,3069.23,2025-01-05 12:09:43,work_city,android,p2p,1565,42,0,0
5156,897.4,2025-02-09 21:02:21,other_domestic,android,merchant,598,16,0,0
5157,1077.26,2025-01-28 14:18:14,other_domestic,android,p2p,1638,44,0,0
5158,2686.37,2025-01-03 11:25:02,work_city,android,merchant,744,0,0,0
5159,1097.4,2025-02-22 15:16:28,home_city,ios,p2p,485,26,0,0
5160,332.36,2025-01-16 10:17:29,work_city,ios,merchant,1710,140,0,0
5161,1732.65,2025-02-22 14:33:12,home_city,web,p2p,938,51,0,1
5162,553.26,2025-01-13 20:00:39,work_city,android,merchant,365,40,0,0
5163,6588.13,2025-02-02 22:59:48,home_city,ios,merchant,405,11,0,1
5164,2082.72,2025-01-23 13:54:27,work_city,android,p2p,681,18,0,0
5165,876.43,2025-02-23 00:08:15,home_city,android,merchant,199,5,0,0
5166,1033.9,2025-02-27 14:54:38,work_city,android,p2p,1660,181,0,0
5167,398.81,2025-02-16 06:02:43,home_city,android,merchant,1129,61,0,0
5168,750.27,2025-02-20 05:39:56,international,android,merchant,1716,0,1,0
5169,4076.76,2025-02-16 21:08:55,home_city,ios,p2p,438,48,0,0
5170,10779.8,2025-01-18 10:42:27,other_domestic,android,merchant,1465,40,0,0
5171,3232.84,2025-02-25 18:58:11,work_city,web,p2p,1234,67,0,0
5172,1679.69,2025-02-01 08:52:00,home_city,android,p2p,699,76,0,0
5173,1279.77,2025-01-21 14:33:50,other_domestic,ios,p2p,639,52,0,0
5174,841.18,2025-01-12 15:58:03,international,web,p2p,229,25,1,1
5175,9393.87,2025-02-12 21:26:17,other_domestic,android,bill_payment,1458,39,0,0
5176,1554.64,2025-01-17 04:42:56,international,ios,merchant,1440,0,1,0
5177,9823.22,2025-02-09 13:28:09,home_city,ios,p2p,1023,84,0,0
5178,5512.73,2025-01-04 09:44:16,international,android,p2p,1531,41,1,1
5179,449.15,2025-02-08 11:07:54,other_domestic,ios,p2p,1132,93,0,0
5180,1061.29,2025-02-08 20:22:10,other_domestic,ios,merchant,1304,142,0,0
5181,1058.66,2025-02-01 03:15:35,other_domestic,android,upi_autopay,1819,99,0,0
5182,1696.16,2025-02-09 13:06:52,other_domestic,android,merchant,616,33,0,0
5183,1722.87,2025-03-01 09:18:28,work_city,android,p2p,1193,32,0,0
5184,19870.5,2025-02-20 21:30:18,work_city,android,p2p,1191,65,0,0
5185,763.73,2025-01-27 05:11:38,home_city,web,p2p,1657,45,0,0
5186,2171.51,2025-02-22 05:34:50,work_city,web,merchant,1281,70,0,0
5187,2960.77,2025-02-27 02:10:49,home_city,ios,bill_payment,486,39,0,0
5188,1805.77,2025-01-10 10:33:27,other_domestic,android,merchant,1619,133,0,0
5189,1974.65,2025-01-22 00:15:34,work_city,android,upi_autopay,1484,81,0,0
5190,783.8,2025-02-14 12:00:35,home_city,android,p2p,254,20,0,1
5191,1968.82,2025-01-31 05:21:57,home_city,android,p2p,1346,36,0,0
5192,2721.99,2025-01-09 09:36:49,home_city,ios,merchant,482,13,0,1
5193,2349.79,2025-01-29 14:31:27,work_city,android,p2p,495,27,0,0
5194,2853.1,2025-01-23 16:25:40,home_city,android,p2p,737,40,0,0
5195,5597.56,2025-02-14 01:28:10,home_city,android,p2p,574,78,0,0
5196,3825.99,2025-01-31 03:34:09,home_city,web,merchant,1481,81,0,0
5197,1914.16,2025-01-09 07:37:35,home_city,android,p2p,356,9,0,0
5198,708.11,2025-01-03 12:27:56,home_city,android,upi_autopay,1631,89,0,0
5199,1118.78,2025-01-18 21:12:15,home_city,android,bill_payment,101,0,0,0
5200,1516.7,2025-01-10 03:19:49,other_domestic,android,merchant,508,41,0,0
5201,2212.5,2025-02-22 01:37:44,other_domestic,android,p2p,826,45,0,0
5202,1233.16,2025-01-17 15:06:02,international,ios,p2p,920,75,1,0
5203,855.27,2025-02-08 23:29:35,home_city,android,merchant,1615,132,0,0
5204,698.85,2025-01-08 19:55:33,home_city,android,p2p,1109,121,0,0
5205,482.54,2025-01-27 13:34:14,home_city,web,p2p,965,52,0,0
5206,1498.23,2025-02-26 00:28:47,work_city,ios,p2p,302,16,0,0
5207,557.95,2025-02-08 13:49:44,home_city,ios,merchant,78,0,0,0
5208,812.06,2025-01-18 10:57:59,home_city,android,merchant,1446,118,0,0
5209,1319.33,2025-02-14 10:43:36,work_city,web,merchant,1050,143,0,0
5210,620.96,2025-01-31 11:49:29,home_city,ios,merchant,859,47,0,0
5211,2449.9,2025-01-15 13:28:35,work_city,android,p2p,919,100,0,0
5212,3268.8,2025-03-01 17:17:09,work_city,android,p2p,1632,44,0,0
5213,1164.98,2025-02-26 04:36:39,other_domestic,android,p2p,834,22,0,0
5214,1274.59,2025-02-03 01:47:35,home_city,ios,merchant,1001,54,0,0
5215,2779.27,2025-01-02 01:14:03,home_city,android,p2p,941,51,0,0
5216,1021.27,2025-01-25 09:44:40,work_city,ios,bill_payment,1520,0,0,0
5217,966.63,2025-01-31 12:11:26,home_city,ios,p2p,410,44,0,0
5218,4708.85,2025-02-25 18:51:05,home_city,ios,p2p,90,4,0,0
5219,3667.81,2025-02-13 10:24:11,work_city,android,merchant,1748,0,0,0
5220,2925.56,2025-01-14 12:46:17,home_city,web,p2p,801,43,0,0
5221,3791.5,2025-01-31 23:26:28,home_city,android,p2p,1053,57,0,0
5222,371.73,2025-01-11 17:59:46,work_city,ios,p2p,765,62,0,0
5223,5340.47,2025-01-29 16:34:55,other_domestic,android,p2p,538,58,0,0
5224,2474.14,2025-02-02 08:44:10,home_city,android,p2p,354,38,0,0
5225,4058.73,2025-01-31 03:39:10,work_city,android,p2p,1237,101,0,0
5226,2464.46,2025-01-26 22:04:55,international,ios,p2p,1025,112,1,1
5227,1880.21,2025-01-27 13:17:01,home_city,ios,merchant,1141,93,0,0
5228,1450.63,2025-02-17 01:51:22,other_domestic,android,merchant,1369,37,0,0
5229,2425.31,2025-01-31 11:34:29,home_city,android,p2p,547,29,0,0
5230,1408.95,2025-01-03 02:11:16,international,ios,upi_autopay,900,49,1,0
5231,3620.26,2025-02-14 23:33:06,home_city,android,p2p,1095,30,0,0
5232,508.18,2025-02-07 12:41:01,home_city,android,bill_payment,1518,166,0,0
5233,1172.32,2025-02-11 18:50:21,international,ios,upi_autopay,178,14,1,1
5234,9282.24,2025-02-12 11:17:59,work_city,android,merchant,535,58,0,0
5235,1095.69,2025-01-11 00:28:25,home_city,android,p2p,360,39,0,0
5236,1493.76,2025-02-28 15:19:23,other_domestic,android,bill_payment,545,14,0,0
5237,892.42,2025-03-01 15:40:28,other_domestic,android,p2p,1706,46,0,0
5238,2365.34,2025-01-09 05:29:50,work_city,ios,p2p,305,8,0,0
5239,1003.24,2025-01-14 17:11:41,home_city,android,bill_payment,1369,112,0,0
5240,1558.55,2025-01-15 05:25:28,home_city,android,p2p,1431,156,0,0
5241,3565.62,2025-02-27 16:35:51,international,android,p2p,1359,0,1,0
5242,1033.79,2025-02-25 17:58:43,home_city,android,merchant,270,59,0,0
5243,3397.82,2025-01-16 03:17:55,home_city,android,bill_payment,152,4,0,0
5244,3490.44,2025-02-07 07:00:08,home_city,android,merchant,274,15,0,0
5245,4204.73,2025-01-15 03:55:09,home_city,ios,bill_payment,1526,83,0,0
5246,2023.19,2025-01-03 17:27:18,work_city,android,p2p,13,2,0,0
5247,24173.38,2025-01-14 05:39:11,home_city,web,merchant,1315,0,0,0
5248,4203.31,2025-01-05 15:22:37,home_city,web,merchant,709,19,0,0
5249,2344.68,2025-02-20 10:01:18,home_city,android,p2p,1730,0,0,0
5250,897.18,2025-02-17 01:59:59,home_city,ios,p2p,797,21,0,0
5251,1672.96,2025-01-12 21:11:05,home_city,ios,p2p,840,69,0,0
5252,5659.33,2025-02-04 17:04:01,home_city,android,p2p,823,22,0,0
5253,7098.42,2025-01-13 06:16:45,other_domestic,android,merchant,1473,80,0,0
5254,5899.74,2025-02-03 21:06:30,home_city,web,p2p,1398,153,0,0
5255,3388.54,2025-02-23 17:00:43,home_city,android,merchant,1749,0,0,0
5256,662.14,2025-02-22 19:35:58,work_city,android,bill_payment,757,62,0,0
5257,2669.72,2025-02-19 04:16:29,other_domestic,android,merchant,1534,42,0,0
5258,669.73,2025-01-15 00:12:45,work_city,android,bill_payment,8,3,0,0
5259,550.06,2025-01-12 01:28:59,international,android,merchant,1130,123,1,0
5260,2189.28,2025-01-10 12:57:11,home_city,web,bill_payment,1112,91,0,0
5261,2747.81,2025-01-08 18:52:48,home_city,android,merchant,94,2,0,0
5262,3724.55,2025-02-06 21:55:12,home_city,android,p2p,313,25,0,0
5263,2691.11,2025-02-09 23:03:47,home_city,android,merchant,1778,97,0,0
5264,2766.31,2025-02-22 14:22:09,international,ios,merchant,46,0,1,1
5265,822.44,2025-01-06 15:09:00,work_city,android,merchant,923,25,0,1
5266,1662.4,2025-01-16 06:58:04,other_domestic,android,p2p,1418,38,0,0
5267,541.48,2025-02-13 00:01:40,international,ios,merchant,1793,196,1,0
5268,364.05,2025-02-10 04:40:08,other_domestic,web,bill_payment,449,0,0,0
5269,3269.9,2025-01-26 01:20:00,home_city,android,upi_autopay,1140,31,0,0
5270,989.8,2025-01-10 16:26:19,other_domestic,ios,p2p,1378,75,0,0
5271,3633.67,2025-01-30 12:04:28,home_city,android,p2p,1650,45,0,0
5272,4388.22,2025-01-11 18:30:36,home_city,android,p2p,1171,32,0,0
5273,1101.63,2025-02-02 03:33:14,work_city,android,merchant,425,23,0,0
5274,2899.37,2025-02-24 21:54:07,international,android,p2p,1612,88,1,0
5275,1065.37,2025-01-12 17:16:08,other_domestic,ios,upi_autopay,1723,188,0,0
5276,412.94,2025-01-08 21:44:13,home_city,android,merchant,654,35,0,0
5277,1995.5,2025-02-14 15:33:45,other_domestic,ios,p2p,905,24,0,0
5278,1240.54,2025-01-02 08:08:33,work_city,android,p2p,1186,64,0,0
5279,1271.47,2025-03-01 15:01:41,work_city,android,merchant,1517,41,0,0
5280,8780.38,2025-02-16 14:29:34,home_city,web,merchant,1037,0,0,0
5281,533.42,2025-01-25 04:20:31,home_city,ios,merchant,1367,0,0,0
5282,2456.02,2025-01-22 02:26:11,home_city,android,merchant,1428,0,0,0
5283,815.79,2025-01-24 15:36:23,other_domestic,android,merchant,379,10,0,0
5284,3739.13,2025-01-24 02:16:01,international,android,p2p,601,32,1,0
5285,2295.59,2025-02-20 02:24:29,home_city,web,p2p,1541,42,0,0
5286,2449.1,2025-02-17 01:42:54,home_city,android,p2p,1094,29,0,0
5287,849.02,2025-01-13 14:55:54,home_city,android,p2p,365,20,0,0
5288,979.98,2025-01-11 22:15:05,other_domestic,ios,merchant,987,81,0,0
5289,3796.37,2025-02-02 11:55:42,work_city,web,p2p,387,0,0,0
5290,7454.98,2025-02-09 03:39:30,work_city,android,merchant,80,4,0,0
5291,2655.12,2025-02-13 12:18:14,home_city,ios,p2p,839,68,0,0
5292,881.89,2025-01-19 11:34:32,home_city,android,p2p,63,3,0,0
5293,2371.2,2025-01-29 14:14:26,international,ios,p2p,1741,143,1,0
5294,12606.62,2025-01-07 10:23:37,work_city,android,p2p,1648,180,0,0
5295,1962.43,2025-01-28 12:46:14,home_city,ios,p2p,398,10,0,0
5296,5822.43,2025-02-11 07:47:40,home_city,ios,bill_payment,1169,128,0,1
5297,999.98,2025-01-19 21:44:52,home_city,web,p2p,706,58,0,0
5298,1748.18,2025-01-20 12:54:19,home_city,android,p2p,1119,61,0,0
5299,2968.03,2025-01-28 07:27:31,home_city,ios,upi_autopay,953,52,0,0
5300,2484.59,2025-02-21 00:04:01,other_domestic,android,p2p,1356,111,0,0
5301,979.35,2025-02-06 16:17:20,home_city,android,merchant,1382,37,0,0
5302,946.14,2025-02-25 09:07:24,home_city,android,merchant,29,3,0,0
5303,3986.33,2025-01-04 05:58:34,work_city,ios,p2p,1543,126,0,0
5304,4690.25,2025-02-20 11:30:15,home_city,android,p2p,424,23,0,0
5305,6061.51,2025-01-03 11:38:34,work_city,ios,merchant,1160,31,0,0
5306,7655.23,2025-01-20 19:16:45,other_domestic,ios,p2p,1186,97,0,0
5307,2013.63,2025-01-26 13:01:18,home_city,ios,p2p,1156,95,0,0
5308,1409.57,2025-01-15 16:49:23,other_domestic,android,p2p,1311,71,0,0
5309,5328.33,2025-03-01 15:31:48,home_city,ios,p2p,238,19,0,0
5310,3198.56,2025-02-23 20:23:39,home_city,android,bill_payment,1149,62,0,0
5311,823.89,2025-02-04 00:08:56,home_city,ios,bill_payment,685,37,0,0
5312,790.84,2025-01-28 09:01:52,work_city,android,bill_payment,750,61,0,0
5313,2679.93,2025-02-15 17:10:10,home_city,ios,p2p,269,0,0,0
5314,1568.98,2025-02-12 03:22:54,other_domestic,ios,upi_autopay,1075,88,0,0
5315,1770.21,2025-01-29 10:36:17,home_city,android,merchant,591,16,0,0
5316,4264.27,2025-02-19 09:37:31,work_city,android,merchant,1277,34,0,0
5317,3318.37,2025-01-12 19:20:07,home_city,android,merchant,869,47,0,0
5318,5239.07,2025-01-17 23:06:48,home_city,ios,merchant,742,20,0,0
5319,385.59,2025-01-02 02:33:07,work_city,web,p2p,930,25,0,0
5320,2214.36,2025-01-08 05:08:37,home_city,android,merchant,1029,84,0,0
5321,3151.87,2025-01-12 18:34:51,home_city,web,merchant,1236,67,0,0
5322,533.11,2025-02-07 04:11:38,work_city,android,p2p,145,0,0,0
5323,1070.72,2025-02-21 11:55:36,other_domestic,web,p2p,1462,40,0,0
5324,922.98,2025-02-05 22:39:50,other_domestic,web,p2p,310,42,0,0
5325,1839.7,2025-01-27 23:24:25,home_city,android,merchant,424,23,0,0
5326,6649.41,2025-01-17 22:47:53,home_city,web,merchant,1410,115,0,0
5327,9118.6,2025-01-07 03:13:32,home_city,android,merchant,7,2,0,0
